Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Tamiops_swinhoei,Rodentia,Sciuridae,Tamiops,swinhoei,,,,,,,,,
Trogopterus_xanthipes,Rodentia,Sciuridae,Trogopterus,xanthipes,,,,,,,,,
Urocitellus_armatus,Rodentia,Sciuridae,Urocitellus,armatus,,Y,0,0,0,,,,
Urocitellus_beldingi,Rodentia,Sciuridae,Urocitellus,beldingi,,Y,0,0,0,,,,
Urocitellus_brunneus,Rodentia,Sciuridae,Urocitellus,brunneus,,,,,,,,,
Urocitellus_canus,Rodentia,Sciuridae,Urocitellus,canus,,,,,,,,,
Urocitellus_columbianus,Rodentia,Sciuridae,Urocitellus,columbianus,,Y,0,0,0,,,,
Urocitellus_elegans,Rodentia,Sciuridae,Urocitellus,elegans,,Y,0,0,0,,,,
Urocitellus_mollis,Rodentia,Sciuridae,Urocitellus,mollis,,Y,0,0,0,,,,
Urocitellus_parryii,Rodentia,Sciuridae,Urocitellus,parryii,,Y,0,0,0,,,,
Urocitellus_richardsonii,Rodentia,Sciuridae,Urocitellus,richardsonii,,Y,0,0,0,,,,
Urocitellus_townsendii,Rodentia,Sciuridae,Urocitellus,townsendii,,Y,0,0,0,,,,
Urocitellus_undulatus,Rodentia,Sciuridae,Urocitellus,undulatus,,Y,0,0,0,,,,
Urocitellus_washingtoni,Rodentia,Sciuridae,Urocitellus,washingtoni,,Y,0,0,0,,,,
Xerospermophilus_mohavensis,Rodentia,Sciuridae,Xerospermophilus,mohavensis,,Y,0,0,0,,,,
Xerospermophilus_perotensis,Rodentia,Sciuridae,Xerospermophilus,perotensis,,,,,,,,,
Xerospermophilus_spilosoma,Rodentia,Sciuridae,Xerospermophilus,spilosoma,,Y,0,0,0,,,,
Xerospermophilus_tereticaudus,Rodentia,Sciuridae,Xerospermophilus,tereticaudus,,Y,0,0,0,,,,
Xerus_erythropus,Rodentia,Sciuridae,Xerus,erythropus,,Y,0,0,0,,,,
Xerus_inauris,Rodentia,Sciuridae,Xerus,inauris,,Y,0,0,0,,,,
Xerus_princeps,Rodentia,Sciuridae,Xerus,princeps,,,,,,,,,
Xerus_rutilus,Rodentia,Sciuridae,Xerus,rutilus,,Y,0,0,0,,,,
